type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,39035105500,Other,54,2021-01-03,0,1.25,2021-02-13
Census Tract,39035105500,Other,55,2021-01-10,1,2,2021-02-13
Census Tract,39035105500,Other,56,2021-01-17,0,2,2021-02-13
Census Tract,39035105500,Other,57,2021-01-24,0,0.75,2021-02-13
Census Tract,39035105500,Other,58,2021-01-31,0,1.25,2021-02-13
Census Tract,39035105500,Other,59,2021-02-07,0,0.75,2021-02-13
Census Tract,39035105602,Other,1,2019-12-29,0,0.25,2021-02-13
Census Tract,39035105602,Other,2,2020-01-05,0,1.75,2021-02-13
Census Tract,39035105602,Other,3,2020-01-12,9,1.25,2021-02-13
Census Tract,39035105602,Other,4,2020-01-19,1,2,2021-02-13
Census Tract,39035105602,Other,5,2020-01-26,2,1.25,2021-02-13
Census Tract,39035105602,Other,6,2020-02-02,1,0.5,2021-02-13
Census Tract,39035105602,Other,7,2020-02-09,0,0.75,2021-02-13
Census Tract,39035105602,Other,8,2020-02-16,2,0.75,2021-02-13
Census Tract,39035105602,Other,9,2020-02-23,0,1,2021-02-13
Census Tract,39035105602,Other,10,2020-03-01,1,0.5,2021-02-13
Census Tract,39035105602,Other,11,2020-03-08,0,2,2021-02-13
Census Tract,39035105602,Other,12,2020-03-15,0,1.75,2021-02-13
Census Tract,39035105602,Other,13,2020-03-22,0,1.25,2021-02-13
Census Tract,39035105602,Other,14,2020-03-29,0,0.5,2021-02-13
Census Tract,39035105602,Other,15,2020-04-05,0,1.5,2021-02-13
Census Tract,39035105602,Other,16,2020-04-12,0,3.25,2021-02-13
Census Tract,39035105602,Other,17,2020-04-19,0,2,2021-02-13
Census Tract,39035105602,Other,18,2020-04-26,0,0.25,2021-02-13
Census Tract,39035105602,Other,19,2020-05-03,0,0.25,2021-02-13
Census Tract,39035105602,Other,20,2020-05-10,0,2.25,2021-02-13
Census Tract,39035105602,Other,21,2020-05-17,0,1,2021-02-13
Census Tract,39035105602,Other,22,2020-05-24,0,0.5,2021-02-13
Census Tract,39035105602,Other,23,2020-05-31,0,1.25,2021-02-13
Census Tract,39035105602,Other,24,2020-06-07,0,1.25,2021-02-13
Census Tract,39035105602,Other,25,2020-06-14,7,1.25,2021-02-13
Census Tract,39035105602,Other,26,2020-06-21,2,0.75,2021-02-13
Census Tract,39035105602,Other,27,2020-06-28,0,0.25,2021-02-13
Census Tract,39035105602,Other,28,2020-07-05,0,3.25,2021-02-13
Census Tract,39035105602,Other,29,2020-07-12,1,2,2021-02-13
Census Tract,39035105602,Other,30,2020-07-19,6,1.75,2021-02-13
Census Tract,39035105602,Other,31,2020-07-26,0,1,2021-02-13
Census Tract,39035105602,Other,32,2020-08-02,1,1.75,2021-02-13
Census Tract,39035105602,Other,33,2020-08-09,0,2.5,2021-02-13
Census Tract,39035105602,Other,34,2020-08-16,0,1.75,2021-02-13
Census Tract,39035105602,Other,35,2020-08-23,0,0.5,2021-02-13
Census Tract,39035105602,Other,36,2020-08-30,6,1,2021-02-13
Census Tract,39035105602,Other,37,2020-09-06,0,2,2021-02-13
Census Tract,39035105602,Other,38,2020-09-13,0,2.5,2021-02-13
Census Tract,39035105602,Other,39,2020-09-20,0,2.25,2021-02-13
Census Tract,39035105602,Other,40,2020-09-27,1,1.75,2021-02-13
Census Tract,39035105602,Other,41,2020-10-04,0,1.25,2021-02-13
Census Tract,39035105602,Other,42,2020-10-11,1,1.75,2021-02-13
Census Tract,39035105602,Other,43,2020-10-18,0,1,2021-02-13
Census Tract,39035105602,Other,44,2020-10-25,0,1.5,2021-02-13
Census Tract,39035105602,Other,45,2020-11-01,0,0.25,2021-02-13
Census Tract,39035105602,Other,46,2020-11-08,0,1.5,2021-02-13
Census Tract,39035105602,Other,47,2020-11-15,5,3,2021-02-13
Census Tract,39035105602,Other,48,2020-11-22,3,0.25,2021-02-13
Census Tract,39035105602,Other,49,2020-11-29,2,0.75,2021-02-13
Census Tract,39035105602,Other,50,2020-12-06,0,1.25,2021-02-13
Census Tract,39035105602,Other,51,2020-12-13,1,1,2021-02-13
Census Tract,39035105602,Other,52,2020-12-20,2,0,2021-02-13
Census Tract,39035105602,Other,53,2020-12-27,0,0,2021-02-13
Census Tract,39035105602,Other,54,2021-01-03,1,1.5,2021-02-13
Census Tract,39035105602,Other,55,2021-01-10,0,1.5,2021-02-13
Census Tract,39035105602,Other,56,2021-01-17,0,1.25,2021-02-13
Census Tract,39035105602,Other,57,2021-01-24,4,2.25,2021-02-13
Census Tract,39035105602,Other,58,2021-01-31,0,0.25,2021-02-13
Census Tract,39035105602,Other,59,2021-02-07,0,1,2021-02-13
Census Tract,39035105700,White,1,2019-12-29,0,0.5,2021-02-13
Census Tract,39035105700,White,2,2020-01-05,2,2,2021-02-13
Census Tract,39035105700,White,3,2020-01-12,4,0.75,2021-02-13
Census Tract,39035105700,White,4,2020-01-19,0,1.5,2021-02-13
Census Tract,39035105700,White,5,2020-01-26,1,3.25,2021-02-13
Census Tract,39035105700,White,6,2020-02-02,0,1.25,2021-02-13
Census Tract,39035105700,White,7,2020-02-09,1,3.25,2021-02-13
Census Tract,39035105700,White,8,2020-02-16,5,3.5,2021-02-13
Census Tract,39035105700,White,9,2020-02-23,1,2.25,2021-02-13
Census Tract,39035105700,White,10,2020-03-01,5,1,2021-02-13
Census Tract,39035105700,White,11,2020-03-08,1,0.75,2021-02-13
Census Tract,39035105700,White,12,2020-03-15,0,1.5,2021-02-13
Census Tract,39035105700,White,13,2020-03-22,0,0.5,2021-02-13
Census Tract,39035105700,White,14,2020-03-29,0,1.25,2021-02-13
Census Tract,39035105700,White,15,2020-04-05,0,0.75,2021-02-13
Census Tract,39035105700,White,16,2020-04-12,0,1.25,2021-02-13
Census Tract,39035105700,White,17,2020-04-19,0,1.75,2021-02-13
Census Tract,39035105700,White,18,2020-04-26,0,1,2021-02-13
Census Tract,39035105700,White,19,2020-05-03,0,1,2021-02-13
Census Tract,39035105700,White,20,2020-05-10,0,2.25,2021-02-13
Census Tract,39035105700,White,21,2020-05-17,0,4.5,2021-02-13
Census Tract,39035105700,White,22,2020-05-24,0,1.75,2021-02-13
Census Tract,39035105700,White,23,2020-05-31,0,1.75,2021-02-13
Census Tract,39035105700,White,24,2020-06-07,0,1.25,2021-02-13
Census Tract,39035105700,White,25,2020-06-14,1,1.75,2021-02-13
Census Tract,39035105700,White,26,2020-06-21,4,0.25,2021-02-13
Census Tract,39035105700,White,27,2020-06-28,0,0.75,2021-02-13
Census Tract,39035105700,White,28,2020-07-05,0,2,2021-02-13
Census Tract,39035105700,White,29,2020-07-12,1,6,2021-02-13
Census Tract,39035105700,White,30,2020-07-19,2,3.25,2021-02-13
Census Tract,39035105700,White,31,2020-07-26,2,3.25,2021-02-13
Census Tract,39035105700,White,32,2020-08-02,1,3.5,2021-02-13
Census Tract,39035105700,White,33,2020-08-09,1,2.5,2021-02-13
Census Tract,39035105700,White,34,2020-08-16,1,2.5,2021-02-13
Census Tract,39035105700,White,35,2020-08-23,2,3.75,2021-02-13
Census Tract,39035105700,White,36,2020-08-30,1,0.75,2021-02-13
Census Tract,39035105700,White,37,2020-09-06,3,2,2021-02-13
Census Tract,39035105700,White,38,2020-09-13,1,0.75,2021-02-13
Census Tract,39035105700,White,39,2020-09-20,0,2.25,2021-02-13
Census Tract,39035105700,White,40,2020-09-27,3,2.5,2021-02-13
Census Tract,39035105700,White,41,2020-10-04,0,3,2021-02-13
Census Tract,39035105700,White,42,2020-10-11,0,3.5,2021-02-13
Census Tract,39035105700,White,43,2020-10-18,1,3,2021-02-13
Census Tract,39035105700,White,44,2020-10-25,1,0.75,2021-02-13
Census Tract,39035105700,White,45,2020-11-01,1,2,2021-02-13
Census Tract,39035105700,White,46,2020-11-08,3,1.25,2021-02-13
Census Tract,39035105700,White,47,2020-11-15,0,2.5,2021-02-13
Census Tract,39035105700,White,48,2020-11-22,3,0.5,2021-02-13
Census Tract,39035105700,White,49,2020-11-29,1,3,2021-02-13
Census Tract,39035105700,White,50,2020-12-06,1,1,2021-02-13
Census Tract,39035105700,White,51,2020-12-13,0,1.25,2021-02-13
Census Tract,39035105700,White,52,2020-12-20,1,0.5,2021-02-13
Census Tract,39035105700,White,53,2020-12-27,3,0.5,2021-02-13
Census Tract,39035105700,White,54,2021-01-03,0,2,2021-02-13
Census Tract,39035105700,White,55,2021-01-10,0,0.75,2021-02-13
Census Tract,39035105700,White,56,2021-01-17,1,2,2021-02-13
Census Tract,39035105700,White,57,2021-01-24,5,3.25,2021-02-13
Census Tract,39035105700,White,58,2021-01-31,2,0.25,2021-02-13
Census Tract,39035105700,White,59,2021-02-07,1,4,2021-02-13
Census Tract,39035105900,White,1,2019-12-29,0,1,2021-02-13
Census Tract,39035105900,White,2,2020-01-05,1,0.5,2021-02-13
Census Tract,39035105900,White,3,2020-01-12,0,1.25,2021-02-13
Census Tract,39035105900,White,4,2020-01-19,1,0.25,2021-02-13
Census Tract,39035105900,White,5,2020-01-26,3,0.75,2021-02-13
Census Tract,39035105900,White,6,2020-02-02,0,0.75,2021-02-13
Census Tract,39035105900,White,7,2020-02-09,0,0.25,2021-02-13
Census Tract,39035105900,White,8,2020-02-16,0,1,2021-02-13
Census Tract,39035105900,White,9,2020-02-23,0,0.25,2021-02-13
Census Tract,39035105900,White,10,2020-03-01,0,0.25,2021-02-13
Census Tract,39035105900,White,11,2020-03-08,1,0,2021-02-13
Census Tract,39035105900,White,12,2020-03-15,0,0,2021-02-13
Census Tract,39035105900,White,13,2020-03-22,1,1,2021-02-13
Census Tract,39035105900,White,14,2020-03-29,0,0.25,2021-02-13
Census Tract,39035105900,White,15,2020-04-05,0,0,2021-02-13
Census Tract,39035105900,White,16,2020-04-12,0,0.25,2021-02-13
Census Tract,39035105900,White,17,2020-04-19,0,0.5,2021-02-13
Census Tract,39035105900,White,18,2020-04-26,0,0,2021-02-13
Census Tract,39035105900,White,19,2020-05-03,0,0.5,2021-02-13
Census Tract,39035105900,White,20,2020-05-10,0,0.5,2021-02-13
Census Tract,39035105900,White,21,2020-05-17,0,0.5,2021-02-13
Census Tract,39035105900,White,22,2020-05-24,0,0.75,2021-02-13
Census Tract,39035105900,White,23,2020-05-31,0,0.5,2021-02-13
Census Tract,39035105900,White,24,2020-06-07,0,1,2021-02-13
Census Tract,39035105900,White,25,2020-06-14,2,0.5,2021-02-13
Census Tract,39035105900,White,26,2020-06-21,0,0.25,2021-02-13
Census Tract,39035105900,White,27,2020-06-28,0,0.25,2021-02-13
Census Tract,39035105900,White,28,2020-07-05,0,1.25,2021-02-13
Census Tract,39035105900,White,29,2020-07-12,0,1,2021-02-13
Census Tract,39035105900,White,30,2020-07-19,0,0.75,2021-02-13
Census Tract,39035105900,White,31,2020-07-26,0,0.25,2021-02-13
Census Tract,39035105900,White,32,2020-08-02,1,1.5,2021-02-13
Census Tract,39035105900,White,33,2020-08-09,2,0.75,2021-02-13
Census Tract,39035105900,White,34,2020-08-16,1,0.25,2021-02-13
Census Tract,39035105900,White,35,2020-08-23,2,0,2021-02-13
Census Tract,39035105900,White,36,2020-08-30,0,1,2021-02-13
Census Tract,39035105900,White,37,2020-09-06,0,0.25,2021-02-13
Census Tract,39035105900,White,38,2020-09-13,1,1.25,2021-02-13
Census Tract,39035105900,White,39,2020-09-20,0,0.5,2021-02-13
Census Tract,39035105900,White,40,2020-09-27,0,0.25,2021-02-13
Census Tract,39035105900,White,41,2020-10-04,0,1.25,2021-02-13
Census Tract,39035105900,White,42,2020-10-11,1,1,2021-02-13
Census Tract,39035105900,White,43,2020-10-18,0,0.75,2021-02-13
Census Tract,39035105900,White,44,2020-10-25,1,0.25,2021-02-13
Census Tract,39035105900,White,45,2020-11-01,1,0.5,2021-02-13
Census Tract,39035105900,White,46,2020-11-08,0,0.25,2021-02-13
Census Tract,39035105900,White,47,2020-11-15,0,0.25,2021-02-13
Census Tract,39035105900,White,48,2020-11-22,0,0.5,2021-02-13
Census Tract,39035105900,White,49,2020-11-29,0,0.75,2021-02-13
Census Tract,39035105900,White,50,2020-12-06,0,1,2021-02-13
Census Tract,39035105900,White,51,2020-12-13,0,0.25,2021-02-13
Census Tract,39035105900,White,52,2020-12-20,1,0.25,2021-02-13
Census Tract,39035105900,White,53,2020-12-27,0,0,2021-02-13
Census Tract,39035105900,White,54,2021-01-03,0,1.5,2021-02-13
Census Tract,39035105900,White,55,2021-01-10,0,0.75,2021-02-13
Census Tract,39035105900,White,56,2021-01-17,0,0.75,2021-02-13
Census Tract,39035105900,White,57,2021-01-24,0,0.75,2021-02-13
Census Tract,39035105900,White,58,2021-01-31,0,0.75,2021-02-13
Census Tract,39035105900,White,59,2021-02-07,0,0.25,2021-02-13
Census Tract,39035106100,White,1,2019-12-29,0,1,2021-02-13
Census Tract,39035106100,White,2,2020-01-05,2,0.25,2021-02-13
Census Tract,39035106100,White,3,2020-01-12,1,0.5,2021-02-13
Census Tract,39035106100,White,4,2020-01-19,0,0.25,2021-02-13
Census Tract,39035106100,White,5,2020-01-26,1,2.5,2021-02-13
Census Tract,39035106100,White,6,2020-02-02,0,1,2021-02-13
Census Tract,39035106100,White,7,2020-02-09,0,0.25,2021-02-13
Census Tract,39035106100,White,8,2020-02-16,0,1.25,2021-02-13
Census Tract,39035106100,White,9,2020-02-23,0,0.5,2021-02-13
Census Tract,39035106100,White,10,2020-03-01,0,1.25,2021-02-13
Census Tract,39035106100,White,11,2020-03-08,0,0,2021-02-13
Census Tract,39035106100,White,12,2020-03-15,0,0.25,2021-02-13
Census Tract,39035106100,White,13,2020-03-22,0,1.25,2021-02-13
Census Tract,39035106100,White,14,2020-03-29,0,0.75,2021-02-13
Census Tract,39035106100,White,15,2020-04-05,0,0.5,2021-02-13
Census Tract,39035106100,White,16,2020-04-12,0,0.75,2021-02-13
Census Tract,39035106100,White,17,2020-04-19,0,0,2021-02-13
Census Tract,39035106100,White,18,2020-04-26,0,1.5,2021-02-13
Census Tract,39035106100,White,19,2020-05-03,0,1.25,2021-02-13
Census Tract,39035106100,White,20,2020-05-10,0,0.75,2021-02-13
Census Tract,39035106100,White,21,2020-05-17,0,1,2021-02-13
Census Tract,39035106100,White,22,2020-05-24,0,0.25,2021-02-13
Census Tract,39035106100,White,23,2020-05-31,0,3.25,2021-02-13
Census Tract,39035106100,White,24,2020-06-07,0,0.25,2021-02-13
Census Tract,39035106100,White,25,2020-06-14,0,0.25,2021-02-13
Census Tract,39035106100,White,26,2020-06-21,1,0,2021-02-13
Census Tract,39035106100,White,27,2020-06-28,0,0.75,2021-02-13
Census Tract,39035106100,White,28,2020-07-05,0,0.75,2021-02-13
Census Tract,39035106100,White,29,2020-07-12,0,0.25,2021-02-13
Census Tract,39035106100,White,30,2020-07-19,0,0,2021-02-13
Census Tract,39035106100,White,31,2020-07-26,0,2.25,2021-02-13
Census Tract,39035106100,White,32,2020-08-02,0,1,2021-02-13
Census Tract,39035106100,White,33,2020-08-09,0,0.25,2021-02-13
Census Tract,39035106100,White,34,2020-08-16,1,0.75,2021-02-13
Census Tract,39035106100,White,35,2020-08-23,0,0.25,2021-02-13
Census Tract,39035106100,White,36,2020-08-30,0,1.5,2021-02-13
Census Tract,39035106100,White,37,2020-09-06,0,0.75,2021-02-13
Census Tract,39035106100,White,38,2020-09-13,0,0.75,2021-02-13
Census Tract,39035106100,White,39,2020-09-20,0,0.25,2021-02-13
Census Tract,39035106100,White,40,2020-09-27,0,3,2021-02-13
Census Tract,39035106100,White,41,2020-10-04,0,1,2021-02-13
Census Tract,39035106100,White,42,2020-10-11,0,0.25,2021-02-13
Census Tract,39035106100,White,43,2020-10-18,0,0,2021-02-13
Census Tract,39035106100,White,44,2020-10-25,0,1.75,2021-02-13
Census Tract,39035106100,White,45,2020-11-01,0,0.5,2021-02-13
Census Tract,39035106100,White,46,2020-11-08,1,0.5,2021-02-13
Census Tract,39035106100,White,47,2020-11-15,0,0.5,2021-02-13
Census Tract,39035106100,White,48,2020-11-22,0,0.75,2021-02-13
Census Tract,39035106100,White,49,2020-11-29,0,1.75,2021-02-13
Census Tract,39035106100,White,50,2020-12-06,0,1.25,2021-02-13
Census Tract,39035106100,White,51,2020-12-13,0,0,2021-02-13
Census Tract,39035106100,White,52,2020-12-20,0,0.5,2021-02-13
Census Tract,39035106100,White,53,2020-12-27,0,2.25,2021-02-13
Census Tract,39035106100,White,54,2021-01-03,2,1,2021-02-13
Census Tract,39035106100,White,55,2021-01-10,0,0.75,2021-02-13
Census Tract,39035106100,White,56,2021-01-17,0,0.25,2021-02-13
Census Tract,39035106100,White,57,2021-01-24,0,0.5,2021-02-13
Census Tract,39035106100,White,58,2021-01-31,0,3,2021-02-13
Census Tract,39035106100,White,59,2021-02-07,0,0.25,2021-02-13
Census Tract,39035106200,White,1,2019-12-29,0,0.25,2021-02-13
Census Tract,39035106200,White,2,2020-01-05,1,0.5,2021-02-13
Census Tract,39035106200,White,3,2020-01-12,0,0.5,2021-02-13
Census Tract,39035106200,White,4,2020-01-19,0,0,2021-02-13
Census Tract,39035106200,White,5,2020-01-26,0,0.25,2021-02-13
Census Tract,39035106200,White,6,2020-02-02,1,0.75,2021-02-13
Census Tract,39035106200,White,7,2020-02-09,1,0.25,2021-02-13
Census Tract,39035106200,White,8,2020-02-16,0,0.75,2021-02-13
Census Tract,39035106200,White,9,2020-02-23,1,0.25,2021-02-13
Census Tract,39035106200,White,10,2020-03-01,0,0.25,2021-02-13
Census Tract,39035106200,White,11,2020-03-08,0,0.75,2021-02-13
Census Tract,39035106200,White,12,2020-03-15,0,1,2021-02-13
Census Tract,39035106200,White,13,2020-03-22,0,0.75,2021-02-13
Census Tract,39035106200,White,14,2020-03-29,0,0.25,2021-02-13
Census Tract,39035106200,White,15,2020-04-05,0,1,2021-02-13
Census Tract,39035106200,White,16,2020-04-12,0,1,2021-02-13
Census Tract,39035106200,White,17,2020-04-19,0,0.25,2021-02-13
Census Tract,39035106200,White,18,2020-04-26,0,0.5,2021-02-13
Census Tract,39035106200,White,19,2020-05-03,0,0,2021-02-13
Census Tract,39035106200,White,20,2020-05-10,0,0.5,2021-02-13
Census Tract,39035106200,White,21,2020-05-17,0,1,2021-02-13
Census Tract,39035106200,White,22,2020-05-24,0,0.5,2021-02-13
Census Tract,39035106200,White,23,2020-05-31,0,0.75,2021-02-13
Census Tract,39035106200,White,24,2020-06-07,0,0.5,2021-02-13
Census Tract,39035106200,White,25,2020-06-14,3,0.25,2021-02-13
Census Tract,39035106200,White,26,2020-06-21,0,0.25,2021-02-13
Census Tract,39035106200,White,27,2020-06-28,0,0.25,2021-02-13
Census Tract,39035106200,White,28,2020-07-05,0,0.75,2021-02-13
Census Tract,39035106200,White,29,2020-07-12,0,0.5,2021-02-13
Census Tract,39035106200,White,30,2020-07-19,1,0.5,2021-02-13
Census Tract,39035106200,White,31,2020-07-26,2,0.25,2021-02-13
Census Tract,39035106200,White,32,2020-08-02,0,0,2021-02-13
Census Tract,39035106200,White,33,2020-08-09,0,1.25,2021-02-13
Census Tract,39035106200,White,34,2020-08-16,0,1.25,2021-02-13
Census Tract,39035106200,White,35,2020-08-23,1,1,2021-02-13
Census Tract,39035106200,White,36,2020-08-30,1,1,2021-02-13
Census Tract,39035106200,White,37,2020-09-06,0,0.5,2021-02-13
Census Tract,39035106200,White,38,2020-09-13,0,1,2021-02-13
Census Tract,39035106200,White,39,2020-09-20,0,0.75,2021-02-13
Census Tract,39035106200,White,40,2020-09-27,0,1,2021-02-13
Census Tract,39035106200,White,41,2020-10-04,0,0.5,2021-02-13
Census Tract,39035106200,White,42,2020-10-11,1,1.25,2021-02-13
Census Tract,39035106200,White,43,2020-10-18,0,2.25,2021-02-13
Census Tract,39035106200,White,44,2020-10-25,0,0.25,2021-02-13
Census Tract,39035106200,White,45,2020-11-01,1,0.5,2021-02-13
Census Tract,39035106200,White,46,2020-11-08,0,0.75,2021-02-13
Census Tract,39035106200,White,47,2020-11-15,0,0.5,2021-02-13
Census Tract,39035106200,White,48,2020-11-22,0,0.25,2021-02-13
Census Tract,39035106200,White,49,2020-11-29,0,0,2021-02-13
Census Tract,39035106200,White,50,2020-12-06,0,0.25,2021-02-13
Census Tract,39035106200,White,51,2020-12-13,1,0,2021-02-13
Census Tract,39035106200,White,52,2020-12-20,1,0.25,2021-02-13
Census Tract,39035106200,White,53,2020-12-27,1,0,2021-02-13
Census Tract,39035106200,White,54,2021-01-03,0,0.75,2021-02-13
Census Tract,39035106200,White,55,2021-01-10,0,0.25,2021-02-13
Census Tract,39035106200,White,56,2021-01-17,1,0.25,2021-02-13
Census Tract,39035106200,White,57,2021-01-24,0,0.25,2021-02-13
Census Tract,39035106200,White,58,2021-01-31,0,0.25,2021-02-13
Census Tract,39035106200,White,59,2021-02-07,0,0.75,2021-02-13
Census Tract,39035106300,White,1,2019-12-29,0,0.25,2021-02-13
Census Tract,39035106300,White,2,2020-01-05,1,2,2021-02-13
Census Tract,39035106300,White,3,2020-01-12,1,1.5,2021-02-13
Census Tract,39035106300,White,4,2020-01-19,1,0.5,2021-02-13
Census Tract,39035106300,White,5,2020-01-26,1,1.5,2021-02-13
Census Tract,39035106300,White,6,2020-02-02,2,2.25,2021-02-13
Census Tract,39035106300,White,7,2020-02-09,1,1.25,2021-02-13
Census Tract,39035106300,White,8,2020-02-16,1,1.75,2021-02-13
Census Tract,39035106300,White,9,2020-02-23,2,0.5,2021-02-13
Census Tract,39035106300,White,10,2020-03-01,0,0.5,2021-02-13
Census Tract,39035106300,White,11,2020-03-08,0,3.25,2021-02-13
Census Tract,39035106300,White,12,2020-03-15,0,1.75,2021-02-13
Census Tract,39035106300,White,13,2020-03-22,0,1.25,2021-02-13
Census Tract,39035106300,White,14,2020-03-29,0,1.75,2021-02-13
Census Tract,39035106300,White,15,2020-04-05,0,1.5,2021-02-13
Census Tract,39035106300,White,16,2020-04-12,0,1.75,2021-02-13
Census Tract,39035106300,White,17,2020-04-19,0,1.5,2021-02-13
Census Tract,39035106300,White,18,2020-04-26,0,1,2021-02-13
Census Tract,39035106300,White,19,2020-05-03,0,0.5,2021-02-13
Census Tract,39035106300,White,20,2020-05-10,0,5,2021-02-13
Census Tract,39035106300,White,21,2020-05-17,0,4.25,2021-02-13
Census Tract,39035106300,White,22,2020-05-24,0,0.25,2021-02-13
Census Tract,39035106300,White,23,2020-05-31,0,0.5,2021-02-13
Census Tract,39035106300,White,24,2020-06-07,0,0.5,2021-02-13
Census Tract,39035106300,White,25,2020-06-14,6,1.25,2021-02-13
Census Tract,39035106300,White,26,2020-06-21,3,2,2021-02-13
Census Tract,39035106300,White,27,2020-06-28,0,0.75,2021-02-13
Census Tract,39035106300,White,28,2020-07-05,0,1,2021-02-13
Census Tract,39035106300,White,29,2020-07-12,1,2,2021-02-13
Census Tract,39035106300,White,30,2020-07-19,2,1.25,2021-02-13
Census Tract,39035106300,White,31,2020-07-26,1,2,2021-02-13
Census Tract,39035106300,White,32,2020-08-02,0,2.5,2021-02-13
Census Tract,39035106300,White,33,2020-08-09,1,2.75,2021-02-13
Census Tract,39035106300,White,34,2020-08-16,2,1,2021-02-13
Census Tract,39035106300,White,35,2020-08-23,1,1,2021-02-13
Census Tract,39035106300,White,36,2020-08-30,0,2.25,2021-02-13
Census Tract,39035106300,White,37,2020-09-06,0,2,2021-02-13
Census Tract,39035106300,White,38,2020-09-13,0,3,2021-02-13
Census Tract,39035106300,White,39,2020-09-20,3,0.25,2021-02-13
Census Tract,39035106300,White,40,2020-09-27,0,4.25,2021-02-13
Census Tract,39035106300,White,41,2020-10-04,2,2,2021-02-13
Census Tract,39035106300,White,42,2020-10-11,0,2.75,2021-02-13
Census Tract,39035106300,White,43,2020-10-18,0,2.5,2021-02-13
Census Tract,39035106300,White,44,2020-10-25,0,0.75,2021-02-13
Census Tract,39035106300,White,45,2020-11-01,0,1.25,2021-02-13
Census Tract,39035106300,White,46,2020-11-08,0,0.5,2021-02-13
Census Tract,39035106300,White,47,2020-11-15,0,2.5,2021-02-13
Census Tract,39035106300,White,48,2020-11-22,1,1,2021-02-13
Census Tract,39035106300,White,49,2020-11-29,0,2,2021-02-13
Census Tract,39035106300,White,50,2020-12-06,4,0.75,2021-02-13
Census Tract,39035106300,White,51,2020-12-13,0,0.75,2021-02-13
Census Tract,39035106300,White,52,2020-12-20,1,0.5,2021-02-13
Census Tract,39035106300,White,53,2020-12-27,2,0.25,2021-02-13
Census Tract,39035106300,White,54,2021-01-03,0,1.5,2021-02-13
Census Tract,39035106300,White,55,2021-01-10,0,1.75,2021-02-13
Census Tract,39035106300,White,56,2021-01-17,0,0.5,2021-02-13
Census Tract,39035106300,White,57,2021-01-24,0,0.5,2021-02-13
Census Tract,39035106300,White,58,2021-01-31,0,3.25,2021-02-13
Census Tract,39035106300,White,59,2021-02-07,0,1.5,2021-02-13
Census Tract,39035106400,White,1,2019-12-29,0,0,2021-02-13
Census Tract,39035106400,White,2,2020-01-05,0,0,2021-02-13
Census Tract,39035106400,White,3,2020-01-12,0,0.5,2021-02-13
Census Tract,39035106400,White,4,2020-01-19,0,0.25,2021-02-13
Census Tract,39035106400,White,5,2020-01-26,0,0,2021-02-13
Census Tract,39035106400,White,6,2020-02-02,0,0.25,2021-02-13
Census Tract,39035106400,White,7,2020-02-09,0,0.5,2021-02-13
Census Tract,39035106400,White,8,2020-02-16,0,0,2021-02-13
Census Tract,39035106400,White,9,2020-02-23,0,0.75,2021-02-13
Census Tract,39035106400,White,10,2020-03-01,1,0,2021-02-13
Census Tract,39035106400,White,11,2020-03-08,0,0,2021-02-13
Census Tract,39035106400,White,12,2020-03-15,0,0.25,2021-02-13
Census Tract,39035106400,White,13,2020-03-22,0,0.25,2021-02-13
Census Tract,39035106400,White,14,2020-03-29,0,0.25,2021-02-13
Census Tract,39035106400,White,15,2020-04-05,0,0,2021-02-13
Census Tract,39035106400,White,16,2020-04-12,0,0.5,2021-02-13
Census Tract,39035106400,White,17,2020-04-19,0,0.25,2021-02-13
Census Tract,39035106400,White,18,2020-04-26,1,0.5,2021-02-13
Census Tract,39035106400,White,19,2020-05-03,0,0.25,2021-02-13
Census Tract,39035106400,White,20,2020-05-10,0,0.25,2021-02-13
Census Tract,39035106400,White,21,2020-05-17,0,0.75,2021-02-13
Census Tract,39035106400,White,22,2020-05-24,0,0,2021-02-13
Census Tract,39035106400,White,23,2020-05-31,0,0.5,2021-02-13
Census Tract,39035106400,White,24,2020-06-07,0,0.25,2021-02-13
Census Tract,39035106400,White,25,2020-06-14,2,0.25,2021-02-13
Census Tract,39035106400,White,26,2020-06-21,0,0,2021-02-13
Census Tract,39035106400,White,27,2020-06-28,0,0.25,2021-02-13
Census Tract,39035106400,White,28,2020-07-05,0,0.25,2021-02-13
Census Tract,39035106400,White,29,2020-07-12,1,1.25,2021-02-13
Census Tract,39035106400,White,30,2020-07-19,0,0.25,2021-02-13
Census Tract,39035106400,White,31,2020-07-26,0,0.5,2021-02-13
Census Tract,39035106400,White,32,2020-08-02,0,0.25,2021-02-13
Census Tract,39035106400,White,33,2020-08-09,0,0.5,2021-02-13
Census Tract,39035106400,White,34,2020-08-16,0,0.75,2021-02-13
Census Tract,39035106400,White,35,2020-08-23,0,0.5,2021-02-13
Census Tract,39035106400,White,36,2020-08-30,0,1,2021-02-13
Census Tract,39035106400,White,37,2020-09-06,0,1,2021-02-13
Census Tract,39035106400,White,38,2020-09-13,0,0.5,2021-02-13
Census Tract,39035106400,White,39,2020-09-20,0,1,2021-02-13
Census Tract,39035106400,White,40,2020-09-27,0,0,2021-02-13
Census Tract,39035106400,White,41,2020-10-04,0,0.25,2021-02-13
Census Tract,39035106400,White,42,2020-10-11,1,0.75,2021-02-13
