GEO_FIPS,Geo_QName,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,SE_A10024_001,SE_A10024_002,SE_A10024_003,SE_A10024_004,SE_A10024_005,SE_A10024_006,SE_A10024_007,SE_A10024_008,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A10044_001,SE_A10044_002,SE_A10044_003,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_A13004_001,SE_A13004_002,SE_A13004_003,SE_A13004_004,SE_A13004_005,SE_A13004_006,SE_A13004_007,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,SE_A10062B_001
39035112100,Census Tract 1121,1394,1394,6072.789,0.2295485539,747,167,7,160,27,133,580,267,313,747,545,95,53,29,8,17,0,13582,13582,,13389,,,,,25139,,,1062,747,315,604,0,203,228,82,91,604,228,82,1212,216,249,218,308,25,196,28,28,0,1137,652,485,8,0,8,5,0,5,0,0,0,0,0,0,34,3,31,0,0,0,28,28,0,938
39035112200,Census Tract 1122,1235,1235,6403.533,0.1928622835,445,235,97,138,23,115,210,94,116,445,186,113,53,6,0,82,5,23384,23384,,22744,,,,,,,,585,445,140,252,32,32,62,104,22,252,62,104,1210,62,264,133,198,138,415,25,0,25,1171,459,712,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,25,0,25,691
39035112301,Census Tract 1123.01,1444,1444,5567.827,0.2593471476,505,181,37,144,27,117,324,248,76,505,281,91,67,7,27,32,0,9049,9049,,9023,,,,,,,,634,505,129,407,52,74,64,91,126,407,64,91,1195,583,87,120,65,40,300,160,137,23,1014,632,382,3,3,0,0,0,0,0,0,0,0,0,0,18,18,0,127,111,16,61,44,17,774
39035112400,Census Tract 1124,1181,1181,4639.437,0.2545567779,406,294,96,198,52,146,112,41,71,406,101,154,24,101,0,0,26,53750,53750,,53938,,,,,,,,625,406,219,234,22,95,46,65,6,234,46,65,1181,54,35,93,211,118,670,40,3,37,1112,164,948,0,0,0,19,15,4,0,0,0,0,0,0,10,0,10,5,1,4,39,2,37,549
39035112500,Census Tract 1125,1308,1308,6947.17,0.1882780924,533,283,93,190,14,176,250,89,161,533,224,159,84,48,9,0,9,19556,19556,,19919,,,,,,,,678,533,145,396,0,82,76,200,38,396,76,200,1202,264,109,108,403,116,202,40,40,0,1119,418,701,0,0,0,23,17,6,0,0,0,6,0,6,14,6,8,23,17,6,40,40,0,847
39035112600,Census Tract 1126,838,838,6907.646,0.1213148478,364,188,19,169,9,160,176,90,86,364,176,82,49,23,19,2,13,16341,16341,,16250,,,,,,,,491,364,127,319,9,183,33,51,43,319,33,51,838,199,95,68,135,111,230,0,0,0,802,351,451,0,0,0,20,0,20,0,0,0,0,0,0,16,11,5,0,0,0,0,0,0,689
39035112800,Census Tract 1128,993,993,4650.57,0.2135222248,541,150,63,87,48,39,391,181,210,541,362,79,17,28,24,31,0,19044,19044,,17171,,,,,,,,698,541,157,341,35,186,60,40,20,341,60,40,993,200,151,62,276,96,208,13,13,0,915,382,533,3,0,3,33,11,22,0,0,0,0,0,0,29,7,22,0,0,0,13,13,0,628
39035113101,Census Tract 1131.01,656,656,954.6921,0.6871325273,389,73,45,28,9,19,316,129,187,389,310,51,23,5,0,0,0,14078,14078,,13811,,,,,,,,560,389,171,345,12,167,118,32,16,345,118,32,513,32,55,91,199,61,75,5,5,0,480,173,307,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,48,14,34,5,5,0,395
39035113500,Census Tract 1135,866,866,4551.215,0.1902788739,465,249,68,181,23,158,216,128,88,465,216,160,89,0,0,0,0,22569,22569,,25163,,,,,,,,581,465,116,209,0,93,29,69,18,209,29,69,866,146,90,36,217,59,318,24,0,24,800,246,554,0,0,0,19,19,0,0,0,0,0,0,0,23,7,16,0,0,0,24,0,24,436
39035113600,Census Tract 1136,803,803,2406.932,0.3336196924,313,144,37,107,58,49,169,72,97,313,129,145,21,6,12,0,0,35781,35781,,36125,,,,,,,,451,313,138,180,25,71,6,36,42,180,6,36,584,58,83,75,63,72,233,5,0,5,573,216,357,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,384
39035113801,Census Tract 1138.01,1693,1693,2960.678,0.5718285181,657,318,46,272,12,260,339,162,177,657,295,132,36,162,20,12,0,17480,17480,,17339,,,,,,,,791,657,134,465,0,180,140,68,77,465,140,68,1693,299,385,279,165,108,457,119,37,82,1574,926,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,111,29,82,936
39035114100,Census Tract 1141,894,894,2917.976,0.3063767091,504,223,0,223,46,177,281,173,108,504,269,160,61,0,0,14,0,16875,16875,,16875,,,,,,,,652,504,148,402,13,164,85,111,29,402,85,111,894,216,64,160,92,187,175,4,2,2,890,438,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,743
39035114300,Census Tract 1143,1605,1605,7823.75,0.2051445798,653,453,31,422,0,422,200,30,170,653,200,160,189,52,29,19,4,4129,4129,,4057,,,,,,,,726,653,73,609,52,127,48,192,190,609,48,192,1605,990,212,172,16,31,184,13,0,13,1586,1368,218,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,13,0,13,1479
39035114501,Census Tract 1145.01,708,708,583.2689,1.2138484812,388,145,16,129,73,56,243,162,81,388,243,60,36,39,0,10,0,18103,18103,,19188,,,,,,,,700,388,312,135,0,32,36,55,12,135,36,55,708,187,27,6,170,119,199,46,1,45,661,219,442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,46,1,45,280
39035114600,Census Tract 1146,945,945,1762.225,0.5362538359,381,209,79,130,0,130,172,102,70,381,155,67,86,31,42,0,0,27708,27708,22625,31563,,,,,,,20000,612,381,231,263,0,77,42,70,74,263,42,70,934,366,31,6,157,58,316,362,197,165,572,206,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,6,346,187,159,643
39035114700,Census Tract 1147,569,569,2112.479,0.2693518271,260,166,0,166,0,166,94,80,14,260,94,112,24,0,30,0,0,17188,17188,,17188,,,,,,,,293,260,33,252,8,85,57,59,43,252,57,59,569,187,159,24,49,112,38,0,0,0,569,370,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561
39035114900,Census Tract 1149,1676,1676,4774.844,0.3510062595,724,369,149,220,74,146,355,188,167,724,315,151,151,58,18,16,15,19107,19107,34813,13417,,,,,23750,78359,35208,957,724,233,372,21,69,66,160,56,372,66,160,1676,286,341,237,280,156,376,589,120,469,992,704,288,6,0,6,0,0,0,0,0,0,47,40,7,42,0,42,72,40,32,563,120,443,884
39035115100,Census Tract 1151,1317,1317,10614.44,0.1240762505,556,291,99,192,68,124,265,169,96,556,218,147,97,20,32,42,0,26486,26486,30313,25063,,,,,,31935,23603,787,556,231,354,0,188,34,102,30,354,34,102,1317,213,52,244,273,182,353,717,255,462,505,200,305,7,7,0,0,0,0,0,0,0,64,40,24,24,7,17,297,96,201,484,199,285,838
39035115200,Census Tract 1152,816,816,6214.016,0.1313160524,427,169,73,96,0,96,258,182,76,427,204,103,107,7,0,6,0,26488,26488,19519,31205,,,,,,,19519,546,427,119,237,13,74,59,91,0,237,59,91,810,159,43,45,114,35,414,250,101,149,456,96,360,0,0,0,0,0,0,0,0,0,81,50,31,23,0,23,93,50,43,238,101,137,420
39035115300,Census Tract 1153,983,983,2316.169,0.4244077579,348,216,66,150,12,138,132,77,55,348,94,92,74,12,76,0,0,29435,29435,36250,28259,,,,,,,36250,476,348,128,185,0,58,52,63,12,185,52,63,931,143,50,164,140,133,301,183,49,134,613,306,307,0,0,0,2,2,0,0,0,0,32,0,32,101,0,101,121,89,32,183,49,134,555
39035115400,Census Tract 1154,2129,2129,7830.805,0.2718750048,878,456,123,333,60,273,422,236,186,878,365,247,148,41,30,0,47,25100,25100,30500,22500,,,,,,43382,30150,1249,878,371,546,0,214,75,207,50,546,75,207,2129,328,300,163,365,261,712,796,269,527,1139,438,701,0,0,0,0,0,0,0,0,0,93,35,58,101,49,52,157,35,122,760,269,491,1292
39035115700,Census Tract 1157,1423,1423,4165.737,0.3415961773,579,339,88,251,47,204,240,162,78,579,192,188,107,51,8,33,0,25677,25677,37000,15938,,,,,,,35938,761,579,182,360,0,124,93,131,12,360,93,131,1423,239,202,88,293,152,449,609,84,525,777,445,332,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,100,8,92,519,76,443,942
39035115800,Census Tract 1158,3065,3065,5309.664,0.5772493927,1287,721,232,489,214,275,566,317,249,1287,474,430,173,127,53,0,30,24190,24190,27990,,,,,,35455,,28059,1563,1287,276,765,19,209,193,257,87,765,193,257,3047,806,284,377,271,323,986,1188,314,874,1596,999,597,0,0,0,37,8,29,0,0,0,6,6,0,220,140,80,147,18,129,1067,304,763,1868
39035115900,Census Tract 1159,3234,3234,6574.306,0.4919150205,1380,804,389,415,104,311,576,196,380,1380,535,380,287,95,26,18,39,33021,33021,37917,26573,,,,,50795,49145,36806,1854,1380,474,618,11,112,208,241,46,618,208,241,3234,75,480,420,590,287,1382,1336,162,1174,1680,649,1031,13,13,0,0,0,0,0,0,0,0,0,0,205,151,54,122,0,122,1214,162,1052,1612
39035116100,Census Tract 1161,897,897,7514.667,0.1193665762,372,219,6,213,44,169,153,55,98,372,136,96,67,51,22,0,0,31563,31563,,27159,,,,,,,,483,372,111,246,43,81,30,48,44,246,30,48,897,317,17,66,83,85,329,20,11,9,873,389,484,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,20,11,9,593
39035116200,Census Tract 1162,703,703,3861.35,0.1820606891,317,163,79,84,5,79,154,49,105,317,126,114,56,6,8,7,0,37788,37788,,38173,,,,,,,,538,317,221,140,0,66,14,37,23,140,14,37,703,39,38,139,41,58,388,18,0,18,673,216,457,1,0,1,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,18,0,18,303
39035116300,Census Tract 1163,1351,1351,6430.336,0.2100978846,650,383,17,366,83,283,267,157,110,650,257,327,9,0,57,0,0,23776,23776,,23929,,,,,,,,955,650,305,414,0,104,160,71,79,414,160,71,1351,93,84,53,345,327,449,18,10,8,1323,210,1113,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,18,10,8,710
39035116400,Census Tract 1164,2184,2184,6732.662,0.3243887616,982,425,101,324,84,240,557,305,252,982,481,213,129,54,105,0,0,21548,21548,,22262,,,,,,,,1481,982,499,607,15,189,88,205,110,607,88,205,2142,352,117,428,159,330,756,38,38,0,2054,859,1195,0,0,0,9,0,9,0,0,0,0,0,0,41,0,41,25,25,0,13,13,0,1339
39035116500,Census Tract 1165,2288,2288,7331.041,0.312097585,1149,584,179,405,9,396,565,259,306,1149,536,318,195,58,42,0,0,21168,21168,,21783,,,,,,,,1503,1149,354,651,36,221,60,278,56,651,60,278,2288,595,158,194,426,101,814,60,60,0,2203,887,1316,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,60,60,0,1359
39035116600,Census Tract 1166,1953,1953,5758.451,0.3391536949,830,393,89,304,60,244,437,227,210,830,411,182,84,72,42,5,34,26488,26488,,26310,,,,,,,,1440,830,610,438,5,139,98,90,106,438,98,90,1953,277,205,61,415,118,877,35,9,26,1882,524,1358,0,0,0,18,0,18,0,0,0,8,0,8,10,10,0,8,0,8,35,9,26,1009
39035116700,Census Tract 1167,1509,1509,3657.497,0.4125772011,591,397,137,260,57,203,194,73,121,591,189,160,123,44,68,4,3,31307,31307,,31023,,,,,,,,908,591,317,310,21,119,31,91,48,310,31,91,1509,405,89,39,272,150,554,8,8,0,1311,357,954,0,0,0,0,0,0,0,0,0,0,0,0,190,168,22,12,12,0,8,8,0,913
39035116800,Census Tract 1168,2155,2155,6792.392,0.3172667209,1011,471,129,342,9,333,540,261,279,1011,509,238,149,21,57,37,0,23304,23304,,22917,,,,,,,,1576,1011,565,618,9,168,115,256,70,618,115,256,2155,151,566,297,225,209,707,91,0,91,1941,950,991,13,0,13,0,0,0,0,0,0,0,0,0,110,64,46,9,0,9,91,0,91,1490
39035116900,Census Tract 1169,1317,1317,4820.268,0.2732213431,567,329,92,237,49,188,238,57,181,567,209,201,73,78,0,6,0,28097,28097,,28536,,,,,,,,957,567,390,314,6,135,20,122,31,314,20,122,1309,277,182,76,59,115,600,32,17,15,1268,518,750,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,15,767
39035117101,Census Tract 1171.01,2165,2165,5933.657,0.3648677137,994,437,171,266,52,214,557,232,325,994,529,220,32,136,17,60,0,30369,30369,,30247,,,,,,,,1409,994,415,508,19,100,97,204,88,508,97,204,2165,474,228,181,150,122,1010,391,35,356,1484,642,842,0,0,0,11,0,11,0,0,0,0,0,0,279,206,73,0,0,0,391,35,356,1182
39035117102,Census Tract 1171.02,1040,1040,2711.341,0.3835739779,486,264,69,195,32,163,222,124,98,486,198,186,31,33,30,8,0,21855,21855,,21893,,,,,,,,699,486,213,244,0,73,43,58,70,244,43,58,1040,342,12,35,100,149,402,36,6,30,977,383,594,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,35,0,35,36,6,30,603
39035117201,Census Tract 1172.01,2708,2708,8494.993,0.3187759943,2020,348,115,233,112,121,1672,889,783,2020,1603,376,41,0,0,0,0,12885,12885,13865,12562,,,,,,,13865,2342,2020,322,1548,0,784,618,130,16,1548,618,130,2567,416,416,503,517,122,593,629,361,268,1938,974,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,361,268,1819
39035117202,Census Tract 1172.02,1733,1733,2697.259,0.6425041352,878,347,136,211,42,169,531,184,347,878,451,210,101,101,13,0,2,32851,32851,50375,31318,,,,,,,45625,1125,878,247,541,18,228,99,177,19,541,99,177,1719,231,156,68,345,178,741,305,22,283,1342,433,909,0,0,0,0,0,0,0,0,0,8,0,8,64,0,64,57,0,57,262,22,240,1074
39035117300,Census Tract 1173,2484,2484,4618.882,0.5377924531,907,450,115,335,51,284,457,202,255,907,429,183,131,68,39,5,52,24652,24652,14286,25104,,,,,,,14688,1240,907,333,474,12,91,116,178,77,474,116,178,2464,528,367,269,270,419,611,251,182,69,2097,918,1179,0,0,0,0,0,0,0,0,0,17,17,0,99,47,52,52,52,0,216,147,69,1278
39035117400,Census Tract 1174,1403,1403,4855.849,0.2889299101,634,340,120,220,23,197,294,112,182,634,259,199,124,24,19,9,0,23929,23929,27963,30321,,,,,,,27963,756,634,122,387,0,138,76,160,13,387,76,160,1403,167,185,165,329,24,533,210,54,156,1141,411,730,0,0,0,31,31,0,0,0,0,0,0,0,21,21,0,0,0,0,210,54,156,827
39035117500,Census Tract 1175,2510,2510,5165.045,0.4859590083,1215,605,203,402,75,327,610,262,348,1215,571,317,202,90,35,0,0,23875,23875,26250,21473,,,,,,,29688,1551,1215,336,930,43,203,353,280,51,930,353,280,2510,295,339,260,585,109,922,288,81,207,2019,695,1324,0,0,0,0,0,0,0,0,0,0,0,0,203,118,85,55,55,0,233,26,207,2018
39035117600,Census Tract 1176,3563,3563,5393.465,0.6606142577,1599,845,375,470,166,304,754,353,401,1599,650,456,249,138,100,0,6,38798,38798,32319,40188,,,,,,,32319,1902,1599,303,847,8,373,143,305,18,847,143,305,3563,554,211,167,539,401,1691,856,141,715,2518,616,1902,7,7,0,0,0,0,0,0,0,88,88,0,94,80,14,0,0,0,856,141,715,1908
39035117700,Census Tract 1177,5393,5393,7419.868,0.7268323251,2488,1233,695,538,81,457,1255,645,610,2488,1130,772,167,293,113,13,0,36239,36239,43222,34268,,,,,52935,56354,42942,2792,2488,304,1281,58,490,293,353,87,1281,293,353,5189,286,348,535,506,609,2905,2260,479,1781,2381,613,1768,0,0,0,0,0,0,0,0,0,322,54,268,226,23,203,100,50,50,2160,429,1731,2410
39035117800,Census Tract 1178,2250,2250,2557.555,0.8797465471,963,505,136,369,40,329,458,222,236,963,394,251,103,163,44,8,0,32202,32202,27784,32932,,,,,,,27784,1210,963,247,578,7,188,176,128,79,578,176,128,2236,282,88,283,349,335,899,342,113,229,1765,519,1246,0,0,0,10,0,10,0,0,0,40,0,40,79,21,58,17,0,17,342,113,229,1246
39035117900,Census Tract 1179,2331,2331,5068.142,0.4599318607,977,540,196,344,158,186,437,147,290,977,382,323,75,127,10,60,0,23776,23776,,24297,,,,,,,,1507,977,530,721,0,270,150,213,88,721,150,213,2331,433,42,333,532,283,708,89,46,43,2020,676,1344,4,4,0,85,0,85,0,0,0,28,28,0,105,54,51,0,0,0,89,46,43,1672
39035118101,Census Tract 1181.01,1719,1719,7149.746,0.240428141,730,380,157,223,13,210,350,190,160,730,328,225,65,38,23,29,22,36961,36961,,38011,,,,,,,,1087,730,357,381,0,236,85,29,31,381,85,29,1719,84,316,64,130,240,885,94,56,38,1546,334,1212,29,29,0,0,0,0,0,0,0,0,0,0,50,45,5,56,56,0,38,0,38,1046
39035118200,Census Tract 1182,1991,1991,8158.185,0.2440493933,684,468,166,302,92,210,216,112,104,684,186,185,161,80,11,33,28,35585,35585,,35288,,,,,,,,1081,684,397,359,21,108,46,105,79,359,46,105,1991,288,328,117,332,215,711,0,0,0,1954,729,1225,0,0,0,0,0,0,0,0,0,4,4,0,33,0,33,0,0,0,0,0,0,1184
39035118301,Census Tract 1183.01,2532,2532,7030.39,0.3601507034,1055,544,198,346,0,346,511,326,185,1055,470,290,102,111,16,50,16,28281,28281,,23899,,,,,,,,1219,1055,164,517,0,217,71,129,100,517,71,129,2532,414,326,272,195,150,1175,221,85,136,2247,925,1322,2,2,0,54,0,54,0,0,0,0,0,0,8,0,8,0,0,0,221,85,136,1067
39035118400,Census Tract 1184,1203,1203,6335.167,0.1898923856,565,279,140,139,22,117,286,120,166,565,279,132,79,57,2,15,1,26929,26929,,26860,,,,,28889,,,994,565,429,263,0,75,53,58,77,263,53,58,1196,103,57,60,321,202,453,18,4,14,1130,205,925,11,11,0,0,0,0,0,0,0,0,0,0,37,0,37,35,3,32,17,4,13,560
39035118500,Census Tract 1185,805,805,5969.44,0.1348535206,345,183,20,163,56,107,162,35,127,345,162,68,38,51,15,11,0,24050,24050,,23800,,,,,,,,487,345,142,195,5,50,26,99,15,195,26,99,805,184,108,45,77,200,191,8,0,8,792,337,455,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,6,441
39035118602,Census Tract 1186.02,2052,2052,12216.56,0.1679687319,1194,441,10,431,57,374,753,412,341,1194,718,262,121,83,0,0,10,15858,15858,,15078,,,,,,,,1398,1194,204,1061,100,587,114,143,117,1061,114,143,2052,267,599,85,166,241,694,120,63,57,1810,779,1031,13,0,13,0,0,0,0,0,0,0,0,0,109,109,0,27,27,0,93,36,57,1627
39035118700,Census Tract 1187,3814,3814,7536.732,0.5060548543,725,97,80,17,7,10,628,275,353,725,487,178,36,7,17,0,0,14583,14583,,8931,,,,,,2499,52250,1083,725,358,636,9,144,114,288,81,636,114,288,1149,467,49,61,62,85,425,601,240,361,404,261,143,0,0,0,137,69,68,0,0,0,0,0,0,7,7,0,58,58,0,552,191,361,936
39035118800,Census Tract 1188,2779,2779,6269.382,0.4432653742,1527,277,241,36,10,26,1250,627,623,1527,953,438,74,62,0,0,0,18642,18642,29583,15625,,,,,34808,,30511,1795,1527,268,1198,51,315,175,523,134,1198,175,523,2366,840,105,115,217,175,914,1540,556,984,165,60,105,6,6,0,551,359,192,0,0,0,36,36,0,68,43,25,19,19,0,1521,537,984,1775
39035118900,Census Tract 1189,1331,1331,3993.168,0.333319305,694,246,105,141,0,141,448,226,222,694,407,124,94,67,0,2,0,33031,33031,,30221,,59583,,,63571,,,1039,694,345,502,9,229,77,109,78,502,77,109,1331,185,47,137,149,207,606,299,84,215,915,285,630,0,0,0,91,0,91,0,0,0,0,0,0,26,0,26,17,0,17,282,84,198,886
39035119100,Census Tract 1191,99,99,327.7992,0.3020141406,56,0,0,0,0,0,56,41,15,56,48,4,4,0,0,0,0,,,,,,,,,,,,93,56,37,52,5,17,0,10,20,52,0,10,74,43,0,0,5,0,26,33,17,16,4,0,4,0,0,0,37,26,11,0,0,0,0,0,0,0,0,0,0,0,0,33,17,16,70
39035119202,Census Tract 1192.02,923,923,3251.943,0.2838302726,446,109,28,81,34,47,337,178,159,446,285,142,0,19,0,0,0,23026,23026,70313,11818,,,,,,,70938,534,446,88,328,0,116,104,68,40,328,104,68,655,181,79,42,33,130,190,168,15,153,444,263,181,0,0,0,24,15,9,9,9,0,0,0,0,10,0,10,2,0,2,166,15,151,474
39035119300,Census Tract 1193,3869,3869,8588.416,0.4504905042,1779,822,138,684,58,626,957,555,402,1779,878,381,286,80,89,65,0,15838,15838,,15669,,,,,,,,2107,1779,328,1489,176,332,325,400,256,1489,325,400,3869,1215,691,184,551,351,877,140,40,100,3633,2039,1594,11,11,0,0,0,0,0,0,0,11,0,11,74,0,74,38,26,12,114,14,100,2856
39035119401,Census Tract 1194.01,2345,2345,8794.838,0.2666336678,1062,568,226,342,15,327,494,269,225,1062,446,339,178,18,41,40,0,40116,40116,65556,40233,,25357,,,,,65556,1249,1062,187,593,14,274,138,154,13,593,138,154,2345,165,132,80,209,324,1435,314,19,295,1622,281,1341,12,12,0,330,65,265,0,0,0,13,0,13,54,0,54,75,13,62,297,19,278,1378
39035119402,Census Tract 1194.02,1513,1513,9279.133,0.1630540373,800,332,75,257,23,234,468,235,233,800,440,229,58,37,26,10,0,22357,22357,,22286,,,,,,,,1146,800,346,535,20,126,111,206,72,535,111,206,1513,208,90,120,296,351,448,23,12,11,1490,406,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,12,10,870
39035119501,Census Tract 1195.01,2223,2223,11638.95,0.1909966378,1359,475,353,122,36,86,884,485,399,1359,809,396,79,73,2,0,0,34879,34879,62969,31641,,,,,,,62969,1858,1359,499,983,59,435,208,240,41,983,208,240,2221,144,16,125,320,117,1499,967,119,848,1114,117,997,17,17,0,107,18,89,0,0,0,14,14,0,2,0,2,42,19,23,953,114,839,1558
39035119502,Census Tract 1195.02,1923,1923,14424.24,0.13331722,1214,338,189,149,29,120,876,478,398,1214,754,307,115,9,29,0,0,23773,23773,21000,23932,,44896,,,8125,,21500,1456,1214,242,1024,28,456,191,349,0,1024,191,349,1923,314,208,76,210,331,784,294,54,240,1483,511,972,0,0,0,106,8,98,9,0,9,0,0,0,31,25,6,61,8,53,276,46,230,1533
39035119600,Census Tract 1196,1690,1690,3543.161,0.4769751829,934,454,268,186,39,147,480,226,254,934,430,359,117,28,0,0,0,30566,30566,,29615,,,,,,,,1350,934,416,479,11,169,110,110,79,479,110,110,1690,268,113,83,158,169,899,92,0,92,1588,464,1124,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,29,0,29,63,0,63,773
39035119701,Census Tract 1197.01,1996,1996,9972.427,0.2001518926,868,453,234,219,34,185,415,209,206,868,375,263,84,82,15,28,21,34300,34300,,33700,,,,,,,,1044,868,176,418,10,109,90,131,78,418,90,131,1996,323,231,115,126,188,1013,73,26,47,1851,643,1208,0,0,0,21,0,21,0,0,0,0,0,0,51,0,51,7,0,7,73,26,47,804
39035119702,Census Tract 1197.02,1680,1680,8215.788,0.2044843451,797,394,135,259,52,207,403,136,267,797,382,242,32,88,28,25,0,28063,28063,,26667,,,,,,,,1306,797,509,466,0,119,73,214,60,466,73,214,1680,443,33,109,191,163,741,68,2,66,1612,583,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,66,771
39035119800,Census Tract 1198,2864,2864,7354.229,0.3894357812,1205,669,200,469,95,374,536,288,248,1205,536,253,226,78,96,0,16,34988,34988,,35659,,,,,,,,1766,1205,561,686,31,334,164,95,62,686,164,95,2864,151,57,285,369,557,1445,49,34,15,2685,329,2356,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,131,131,0,48,33,15,1652
39035119900,Census Tract 1199,1838,1838,8322.737,0.2208407915,958,439,110,329,80,249,519,236,283,958,488,268,106,96,0,0,0,17470,17470,,17370,,,,,,,,1561,958,603,673,19,221,170,186,77,673,170,186,1838,310,160,187,393,65,723,62,58,4,1696,543,1153,14,14,0,24,0,24,0,0,0,0,0,0,42,42,0,15,15,0,47,43,4,1242
39035120200,Census Tract 1202,2183,2183,7878.798,0.2770727123,953,512,205,307,9,298,441,268,173,953,429,173,198,87,66,0,0,25901,25901,,26029,,,,,,,,1350,953,397,581,11,179,150,144,97,581,150,144,2183,490,138,0,345,88,1122,90,57,33,1958,571,1387,21,0,21,0,0,0,0,0,0,0,0,0,114,0,114,28,0,28,90,57,33,1099
39035120400,Census Tract 1204,2269,2269,6360.115,0.3567545487,898,452,66,386,38,348,446,202,244,898,425,127,198,55,39,31,23,24186,24186,,27804,,,,,,,,1268,898,370,529,11,198,56,174,90,529,56,174,2269,520,292,224,168,304,761,78,59,19,2159,945,1214,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,100,100,0,19,0,19,1260
39035120500,Census Tract 1205,1839,1839,6472.594,0.2841210075,799,441,120,321,61,260,358,222,136,799,335,233,105,62,48,16,0,23750,23750,,23546,,,,,,,,1119,799,320,399,0,101,68,178,52,399,68,178,1839,279,448,61,160,239,652,13,0,13,1812,788,1024,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,24,8,16,13,0,13,870
39035120600,Census Tract 1206,2474,2474,7035.229,0.3516587722,989,598,107,491,174,317,391,198,193,989,322,313,187,57,99,11,0,31829,31829,,32199,,,,,,,,1656,989,667,563,9,204,108,202,40,563,108,202,2462,540,110,65,418,534,795,13,13,0,2411,679,1732,15,0,15,0,0,0,0,0,0,23,23,0,0,0,0,23,23,0,13,13,0,1565
39035120701,Census Tract 1207.01,1271,1271,5347.008,0.2377030318,740,241,54,187,45,142,499,244,255,740,443,204,54,39,0,0,0,21417,21417,,21021,,,,,,,,1012,740,272,422,6,118,141,134,23,422,141,134,1271,242,61,95,227,143,503,56,8,48,1209,384,825,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,2,2,0,54,6,48,608
